id;uf_destino;cidade;macro_regiao;dfiscal;origem;uf_origem;ID cidade;distancia_txt;dist_value;duracao_txt;duracao_value;status
11641;BA;LICÍNIO DE ALMEIDA;CENTRO SUL BAIANO;BA 2919405;GOVERNADOR VALADARES;MG;BA 2919405/GOVERNADOR VALADARES;686 km;685739;9 horas 38 minutos;34674;OK
11642;BA;MALHADA;CENTRO SUL BAIANO;BA 2920205;GOVERNADOR VALADARES;MG;BA 2920205/GOVERNADOR VALADARES;887 km;886980;11 horas 55 minutos;42871;OK
11643;BA;MATINA;CENTRO SUL BAIANO;BA 2921054;GOVERNADOR VALADARES;MG;BA 2921054/GOVERNADOR VALADARES;844 km;843534;11 horas 23 minutos;40998;OK
11644;BA;MORTUGABA;CENTRO SUL BAIANO;BA 2921807;GOVERNADOR VALADARES;MG;BA 2921807/GOVERNADOR VALADARES;659 km;658871;9 horas 35 minutos;34501;OK
11645;BA;PALMAS DE MONTE ALTO;CENTRO SUL BAIANO;BA 2923407;GOVERNADOR VALADARES;MG;BA 2923407/GOVERNADOR VALADARES;854 km;854360;11 horas 44 minutos;42268;OK
11646;BA;PINDAÍ;CENTRO SUL BAIANO;BA 2924504;GOVERNADOR VALADARES;MG;BA 2924504/GOVERNADOR VALADARES;725 km;725357;10 horas 33 minutos;37971;OK
11647;BA;RIACHO DE SANTANA;CENTRO SUL BAIANO;BA 2926400;GOVERNADOR VALADARES;MG;BA 2926400/GOVERNADOR VALADARES;834 km;834018;11 horas 8 minutos;40095;OK
11648;BA;SEBASTIAO LARANJEIRAS;CENTRO SUL BAIANO;BA 2930006;GOVERNADOR VALADARES;MG;BA 2930006/GOVERNADOR VALADARES;728 km;728419;11 horas 20 minutos;40773;OK
11649;BA;URANDI;CENTRO SUL BAIANO;BA 2932606;GOVERNADOR VALADARES;MG;BA 2932606/GOVERNADOR VALADARES;689 km;689067;10 horas 1 minuto;36049;OK
11650;BA;ARACATU;CENTRO SUL BAIANO;BA 2902005;GOVERNADOR VALADARES;MG;BA 2902005/GOVERNADOR VALADARES;623 km;623014;8 horas 26 minutos;30377;OK
11651;BA;BRUMADO;CENTRO SUL BAIANO;BA 2904605;GOVERNADOR VALADARES;MG;BA 2904605/GOVERNADOR VALADARES;660 km;659762;9 horas 0 minutos;32410;OK
11652;BA;CARAÍBAS;CENTRO SUL BAIANO;BA 2906899;GOVERNADOR VALADARES;MG;BA 2906899/GOVERNADOR VALADARES;602 km;602325;8 horas 18 minutos;29855;OK
11653;BA;CONDEÚBA;CENTRO SUL BAIANO;BA 2908705;GOVERNADOR VALADARES;MG;BA 2908705/GOVERNADOR VALADARES;615 km;615472;8 horas 26 minutos;30369;OK
11654;BA;CORDEIROS;CENTRO SUL BAIANO;BA 2909000;GOVERNADOR VALADARES;MG;BA 2909000/GOVERNADOR VALADARES;617 km;617235;8 horas 18 minutos;29886;OK
11655;BA;GUAJERU;CENTRO SUL BAIANO;BA 2911659;GOVERNADOR VALADARES;MG;BA 2911659/GOVERNADOR VALADARES;650 km;650359;8 horas 56 minutos;32167;OK
11656;BA;ITUAÇU;CENTRO SUL BAIANO;BA 2917201;GOVERNADOR VALADARES;MG;BA 2917201/GOVERNADOR VALADARES;690 km;689676;9 horas 54 minutos;35624;OK
11657;BA;MAETINGA;CENTRO SUL BAIANO;BA 2919959;GOVERNADOR VALADARES;MG;BA 2919959/GOVERNADOR VALADARES;586 km;586083;8 horas 29 minutos;30517;OK
11658;BA;MALHADA DE PEDRAS;CENTRO SUL BAIANO;BA 2920304;GOVERNADOR VALADARES;MG;BA 2920304/GOVERNADOR VALADARES;697 km;697137;9 horas 26 minutos;33957;OK
11659;BA;PIRIPÁ;CENTRO SUL BAIANO;BA 2924702;GOVERNADOR VALADARES;MG;BA 2924702/GOVERNADOR VALADARES;588 km;588151;8 horas 7 minutos;29242;OK
11660;BA;PRESIDENTE JÂNIO QUADROS;CENTRO SUL BAIANO;BA 2925709;GOVERNADOR VALADARES;MG;BA 2925709/GOVERNADOR VALADARES;590 km;590220;8 horas 28 minutos;30480;OK
11661;BA;RIO DO ANTÔNIO;CENTRO SUL BAIANO;BA 2926806;GOVERNADOR VALADARES;MG;BA 2926806/GOVERNADOR VALADARES;705 km;705207;9 horas 41 minutos;34859;OK
11662;BA;TANHAÇU;CENTRO SUL BAIANO;BA 2931004;GOVERNADOR VALADARES;MG;BA 2931004/GOVERNADOR VALADARES;648 km;648495;8 horas 50 minutos;31779;OK
11663;BA;TREMEDAL;CENTRO SUL BAIANO;BA 2931806;GOVERNADOR VALADARES;MG;BA 2931806/GOVERNADOR VALADARES;538 km;537676;7 horas 17 minutos;26247;OK
11664;BA;ANAGÉ;CENTRO SUL BAIANO;BA 2901205;GOVERNADOR VALADARES;MG;BA 2901205/GOVERNADOR VALADARES;573 km;572599;7 horas 49 minutos;28165;OK
11665;BA;BARRA DO CHOÇA;CENTRO SUL BAIANO;BA 2902906;GOVERNADOR VALADARES;MG;BA 2902906/GOVERNADOR VALADARES;555 km;555302;7 horas 41 minutos;27651;OK
11666;BA;BELO CAMPO;CENTRO SUL BAIANO;BA 2903508;GOVERNADOR VALADARES;MG;BA 2903508/GOVERNADOR VALADARES;519 km;519464;7 horas 4 minutos;25417;OK
11667;BA;BOA NOVA;CENTRO SUL BAIANO;BA 2903706;GOVERNADOR VALADARES;MG;BA 2903706/GOVERNADOR VALADARES;631 km;631010;8 horas 53 minutos;31971;OK
11668;BA;BOM JESUS DA SERRA;CENTRO SUL BAIANO;BA 2903953;GOVERNADOR VALADARES;MG;BA 2903953/GOVERNADOR VALADARES;626 km;625514;9 horas 0 minutos;32385;OK
11669;BA;CAATIBA;CENTRO SUL BAIANO;BA 2904803;GOVERNADOR VALADARES;MG;BA 2904803/GOVERNADOR VALADARES;601 km;600874;8 horas 54 minutos;32045;OK
11670;BA;CAETANOS;CENTRO SUL BAIANO;BA 2905156;GOVERNADOR VALADARES;MG;BA 2905156/GOVERNADOR VALADARES;651 km;651160;9 horas 24 minutos;33814;OK
11671;BA;CÂNDIDO SALES;CENTRO SUL BAIANO;BA 2906709;GOVERNADOR VALADARES;MG;BA 2906709/GOVERNADOR VALADARES;469 km;469487;6 horas 36 minutos;23731;OK
11672;BA;DÁRIO MEIRA;CENTRO SUL BAIANO;BA 2910008;GOVERNADOR VALADARES;MG;BA 2910008/GOVERNADOR VALADARES;671 km;671179;10 horas 0 minutos;36014;OK
11673;BA;IBICUÍ;CENTRO SUL BAIANO;BA 2912301;GOVERNADOR VALADARES;MG;BA 2912301/GOVERNADOR VALADARES;665 km;665411;9 horas 52 minutos;35495;OK
11674;BA;IGUAÍ;CENTRO SUL BAIANO;BA 2913507;GOVERNADOR VALADARES;MG;BA 2913507/GOVERNADOR VALADARES;638 km;638205;9 horas 22 minutos;33739;OK
11675;BA;MANOEL VITORINO;CENTRO SUL BAIANO;BA 2920403;GOVERNADOR VALADARES;MG;BA 2920403/GOVERNADOR VALADARES;640 km;639863;9 horas 0 minutos;32399;OK
11676;BA;MIRANTE;CENTRO SUL BAIANO;BA 2921450;GOVERNADOR VALADARES;MG;BA 2921450/GOVERNADOR VALADARES;671 km;670822;9 horas 36 minutos;34539;OK
11677;BA;NOVA CANAA;CENTRO SUL BAIANO;BA 2922706;GOVERNADOR VALADARES;MG;BA 2922706/GOVERNADOR VALADARES;643 km;642513;9 horas 31 minutos;34285;OK
11678;BA;PLANALTO;CENTRO SUL BAIANO;BA 2925006;GOVERNADOR VALADARES;MG;BA 2925006/GOVERNADOR VALADARES;572 km;571782;8 horas 1 minuto;28852;OK
11679;BA;POÇOES;CENTRO SUL BAIANO;BA 2925105;GOVERNADOR VALADARES;MG;BA 2925105/GOVERNADOR VALADARES;594 km;593818;8 horas 26 minutos;30343;OK
11680;BA;VITÓRIA DA CONQUISTA;CENTRO SUL BAIANO;BA 2933307;GOVERNADOR VALADARES;MG;BA 2933307/GOVERNADOR VALADARES;526 km;525941;7 horas 16 minutos;26165;OK
11681;BA;ENCRUZILHADA;CENTRO SUL BAIANO;BA 2910404;GOVERNADOR VALADARES;MG;BA 2910404/GOVERNADOR VALADARES;484 km;483967;7 horas 1 minuto;25250;OK
11682;BA;ITAMBÉ;CENTRO SUL BAIANO;BA 2915809;GOVERNADOR VALADARES;MG;BA 2915809/GOVERNADOR VALADARES;575 km;574821;7 horas 57 minutos;28632;OK
11683;BA;ITAPETINGA;CENTRO SUL BAIANO;BA 2916401;GOVERNADOR VALADARES;MG;BA 2916401/GOVERNADOR VALADARES;579 km;579116;8 horas 33 minutos;30772;OK
11684;BA;ITARANTIM;CENTRO SUL BAIANO;BA 2916807;GOVERNADOR VALADARES;MG;BA 2916807/GOVERNADOR VALADARES;545 km;544998;7 horas 52 minutos;28299;OK
11685;BA;ITORORÓ;CENTRO SUL BAIANO;BA 2917102;GOVERNADOR VALADARES;MG;BA 2917102/GOVERNADOR VALADARES;631 km;630972;8 horas 44 minutos;31425;OK
11686;BA;MACARANI;CENTRO SUL BAIANO;BA 2919702;GOVERNADOR VALADARES;MG;BA 2919702/GOVERNADOR VALADARES;546 km;546499;8 horas 13 minutos;29598;OK
11687;BA;MAIQUINIQUE;CENTRO SUL BAIANO;BA 2920007;GOVERNADOR VALADARES;MG;BA 2920007/GOVERNADOR VALADARES;527 km;526661;7 horas 41 minutos;27672;OK
11688;BA;POTIRAGUÁ;CENTRO SUL BAIANO;BA 2925402;GOVERNADOR VALADARES;MG;BA 2925402/GOVERNADOR VALADARES;568 km;567648;8 horas 0 minutos;28792;OK
11689;BA;RIBEIRAO DO LARGO;CENTRO SUL BAIANO;BA 2926657;GOVERNADOR VALADARES;MG;BA 2926657/GOVERNADOR VALADARES;522 km;521580;8 horas 3 minutos;28970;OK
11690;BA;CAIRU;SUL BAIANO;BA 2905404;GOVERNADOR VALADARES;MG;BA 2905404/GOVERNADOR VALADARES;;;;;ZERO_RESULTS
11691;BA;CAMAMU;SUL BAIANO;BA 2905800;GOVERNADOR VALADARES;MG;BA 2905800/GOVERNADOR VALADARES;850 km;850199;11 horas 30 minutos;41418;OK
11692;BA;IGRAPIÚNA;SUL BAIANO;BA 2913457;GOVERNADOR VALADARES;MG;BA 2913457/GOVERNADOR VALADARES;868 km;867938;11 horas 54 minutos;42819;OK
11693;BA;ITUBERÁ;SUL BAIANO;BA 2917300;GOVERNADOR VALADARES;MG;BA 2917300/GOVERNADOR VALADARES;877 km;876525;12 horas 2 minutos;43297;OK
11694;BA;MARAÚ;SUL BAIANO;BA 2920700;GOVERNADOR VALADARES;MG;BA 2920700/GOVERNADOR VALADARES;831 km;830967;11 horas 19 minutos;40714;OK
11695;BA;NILO PEÇANHA;SUL BAIANO;BA 2922607;GOVERNADOR VALADARES;MG;BA 2922607/GOVERNADOR VALADARES;890 km;890293;12 horas 18 minutos;44297;OK
11696;BA;PIRAÍ DO NORTE;SUL BAIANO;BA 2924678;GOVERNADOR VALADARES;MG;BA 2924678/GOVERNADOR VALADARES;807 km;807420;11 horas 59 minutos;43152;OK
11697;BA;PRESIDENTE TANCREDO NEVES;SUL BAIANO;BA 2925758;GOVERNADOR VALADARES;MG;BA 2925758/GOVERNADOR VALADARES;822 km;822439;11 horas 49 minutos;42558;OK
11698;BA;TAPEROÁ;SUL BAIANO;BA 2931202;GOVERNADOR VALADARES;MG;BA 2931202/GOVERNADOR VALADARES;851 km;850839;12 horas 45 minutos;45901;OK
11699;BA;VALENÇA;SUL BAIANO;BA 2932903;GOVERNADOR VALADARES;MG;BA 2932903/GOVERNADOR VALADARES;881 km;881002;12 horas 43 minutos;45777;OK
11700;BA;ALMADINA;SUL BAIANO;BA 2900900;GOVERNADOR VALADARES;MG;BA 2900900/GOVERNADOR VALADARES;718 km;718106;10 horas 12 minutos;36735;OK
11701;BA;ARATACA;SUL BAIANO;BA 2902252;GOVERNADOR VALADARES;MG;BA 2902252/GOVERNADOR VALADARES;678 km;678411;9 horas 27 minutos;33997;OK
11702;BA;AURELINO LEAL;SUL BAIANO;BA 2902401;GOVERNADOR VALADARES;MG;BA 2902401/GOVERNADOR VALADARES;727 km;726937;10 horas 56 minutos;39337;OK
11703;BA;BARRA DO ROCHA;SUL BAIANO;BA 2903102;GOVERNADOR VALADARES;MG;BA 2903102/GOVERNADOR VALADARES;750 km;750377;10 horas 46 minutos;38740;OK
11704;BA;BARRO PRETO;SUL BAIANO;BA 2903300;GOVERNADOR VALADARES;MG;BA 2903300/GOVERNADOR VALADARES;729 km;728991;10 horas 27 minutos;37646;OK
11705;BA;BELMONTE;SUL BAIANO;BA 2903409;GOVERNADOR VALADARES;MG;BA 2903409/GOVERNADOR VALADARES;664 km;664190;8 horas 57 minutos;32190;OK
11706;BA;BUERAREMA;SUL BAIANO;BA 2904704;GOVERNADOR VALADARES;MG;BA 2904704/GOVERNADOR VALADARES;722 km;722239;10 horas 0 minutos;35987;OK
11707;BA;CAMACAN;SUL BAIANO;BA 2905602;GOVERNADOR VALADARES;MG;BA 2905602/GOVERNADOR VALADARES;656 km;655662;8 horas 51 minutos;31885;OK
11708;BA;CANAVIEIRAS;SUL BAIANO;BA 2906303;GOVERNADOR VALADARES;MG;BA 2906303/GOVERNADOR VALADARES;664 km;663748;9 horas 54 minutos;35612;OK
11709;BA;COARACI;SUL BAIANO;BA 2908002;GOVERNADOR VALADARES;MG;BA 2908002/GOVERNADOR VALADARES;731 km;731362;10 horas 20 minutos;37176;OK
11710;BA;FIRMINO ALVES;SUL BAIANO;BA 2910909;GOVERNADOR VALADARES;MG;BA 2910909/GOVERNADOR VALADARES;666 km;665617;9 horas 27 minutos;33991;OK
11711;BA;FLORESTA AZUL;SUL BAIANO;BA 2911006;GOVERNADOR VALADARES;MG;BA 2911006/GOVERNADOR VALADARES;690 km;690294;9 horas 30 minutos;34170;OK
11712;BA;GANDU;SUL BAIANO;BA 2911204;GOVERNADOR VALADARES;MG;BA 2911204/GOVERNADOR VALADARES;784 km;784076;11 horas 14 minutos;40422;OK
11713;BA;GONGOGI;SUL BAIANO;BA 2911501;GOVERNADOR VALADARES;MG;BA 2911501/GOVERNADOR VALADARES;730 km;729846;10 horas 57 minutos;39402;OK
11714;BA;IBICARAÍ;SUL BAIANO;BA 2912103;GOVERNADOR VALADARES;MG;BA 2912103/GOVERNADOR VALADARES;701 km;700715;9 horas 34 minutos;34438;OK
11715;BA;IBIRAPITANGA;SUL BAIANO;BA 2912707;GOVERNADOR VALADARES;MG;BA 2912707/GOVERNADOR VALADARES;823 km;823404;11 horas 5 minutos;39913;OK
11716;BA;IBIRATAIA;SUL BAIANO;BA 2912905;GOVERNADOR VALADARES;MG;BA 2912905/GOVERNADOR VALADARES;773 km;773130;11 horas 30 minutos;41390;OK
11717;BA;ILHÉUS;SUL BAIANO;BA 2913606;GOVERNADOR VALADARES;MG;BA 2913606/GOVERNADOR VALADARES;766 km;765704;10 horas 34 minutos;38064;OK
11718;BA;IPIAÚ;SUL BAIANO;BA 2913903;GOVERNADOR VALADARES;MG;BA 2913903/GOVERNADOR VALADARES;733 km;732813;10 horas 31 minutos;37837;OK
11719;BA;ITABUNA;SUL BAIANO;BA 2914802;GOVERNADOR VALADARES;MG;BA 2914802/GOVERNADOR VALADARES;731 km;730674;9 horas 55 minutos;35677;OK
11720;BA;ITACARÉ;SUL BAIANO;BA 2914901;GOVERNADOR VALADARES;MG;BA 2914901/GOVERNADOR VALADARES;835 km;834674;11 horas 43 minutos;42167;OK
11721;BA;ITAGIBÁ;SUL BAIANO;BA 2915205;GOVERNADOR VALADARES;MG;BA 2915205/GOVERNADOR VALADARES;706 km;706020;10 horas 17 minutos;37006;OK
11722;BA;ITAJU DO COLÔNIA;SUL BAIANO;BA 2915403;GOVERNADOR VALADARES;MG;BA 2915403/GOVERNADOR VALADARES;701 km;700986;10 horas 12 minutos;36731;OK
11723;BA;ITAJUÍPE;SUL BAIANO;BA 2915502;GOVERNADOR VALADARES;MG;BA 2915502/GOVERNADOR VALADARES;747 km;747056;10 horas 7 minutos;36417;OK
11724;BA;ITAMARI;SUL BAIANO;BA 2915700;GOVERNADOR VALADARES;MG;BA 2915700/GOVERNADOR VALADARES;773 km;773217;11 horas 30 minutos;41421;OK
11725;BA;ITAPÉ;SUL BAIANO;BA 2916203;GOVERNADOR VALADARES;MG;BA 2916203/GOVERNADOR VALADARES;725 km;725318;10 horas 2 minutos;36096;OK
11726;BA;ITAPEBI;SUL BAIANO;BA 2916302;GOVERNADOR VALADARES;MG;BA 2916302/GOVERNADOR VALADARES;574 km;573662;7 horas 46 minutos;27943;OK
11727;BA;ITAPITANGA;SUL BAIANO;BA 2916609;GOVERNADOR VALADARES;MG;BA 2916609/GOVERNADOR VALADARES;751 km;751306;11 horas 0 minutos;39619;OK
11728;BA;JUSSARI;SUL BAIANO;BA 2918555;GOVERNADOR VALADARES;MG;BA 2918555/GOVERNADOR VALADARES;689 km;689127;9 horas 28 minutos;34078;OK
11729;BA;MASCOTE;SUL BAIANO;BA 2920908;GOVERNADOR VALADARES;MG;BA 2920908/GOVERNADOR VALADARES;608 km;607726;8 horas 10 minutos;29405;OK
11730;BA;NOVA IBIÁ;SUL BAIANO;BA 2922755;GOVERNADOR VALADARES;MG;BA 2922755/GOVERNADOR VALADARES;768 km;767943;11 horas 4 minutos;39843;OK
11731;BA;PAU BRASIL;SUL BAIANO;BA 2923902;GOVERNADOR VALADARES;MG;BA 2923902/GOVERNADOR VALADARES;606 km;606388;8 horas 38 minutos;31108;OK
11732;BA;SANTA CRUZ DA VITÓRIA;SUL BAIANO;BA 2927804;GOVERNADOR VALADARES;MG;BA 2927804/GOVERNADOR VALADARES;676 km;675597;9 horas 19 minutos;33553;OK
11733;BA;SANTA LUZIA;SUL BAIANO;BA 2928059;GOVERNADOR VALADARES;MG;BA 2928059/GOVERNADOR VALADARES;664 km;664270;9 horas 4 minutos;32637;OK
11734;BA;SAO JOSÉ DA VITÓRIA;SUL BAIANO;BA 2929354;GOVERNADOR VALADARES;MG;BA 2929354/GOVERNADOR VALADARES;693 km;692923;9 horas 16 minutos;33366;OK
11735;BA;TEOLÂNDIA;SUL BAIANO;BA 2931608;GOVERNADOR VALADARES;MG;BA 2931608/GOVERNADOR VALADARES;804 km;804336;11 horas 35 minutos;41727;OK
11736;BA;UBAITABA;SUL BAIANO;BA 2932200;GOVERNADOR VALADARES;MG;BA 2932200/GOVERNADOR VALADARES;790 km;790242;10 horas 34 minutos;38066;OK
11737;BA;UBATA;SUL BAIANO;BA 2932309;GOVERNADOR VALADARES;MG;BA 2932309/GOVERNADOR VALADARES;760 km;760359;11 horas 15 minutos;40495;OK
11738;BA;UNA;SUL BAIANO;BA 2932507;GOVERNADOR VALADARES;MG;BA 2932507/GOVERNADOR VALADARES;732 km;732226;9 horas 59 minutos;35953;OK
11739;BA;URUÇUCA;SUL BAIANO;BA 2932705;GOVERNADOR VALADARES;MG;BA 2932705/GOVERNADOR VALADARES;774 km;773801;10 horas 35 minutos;38089;OK
11740;BA;WENCESLAU GUIMARAES;SUL BAIANO;BA 2933505;GOVERNADOR VALADARES;MG;BA 2933505/GOVERNADOR VALADARES;796 km;796112;11 horas 39 minutos;41964;OK
11741;BA;ALCOBAÇA;SUL BAIANO;BA 2900801;GOVERNADOR VALADARES;MG;BA 2900801/GOVERNADOR VALADARES;438 km;437751;6 horas 10 minutos;22185;OK
11742;BA;CARAVELAS;SUL BAIANO;BA 2906907;GOVERNADOR VALADARES;MG;BA 2906907/GOVERNADOR VALADARES;401 km;400963;5 horas 28 minutos;19660;OK
11743;BA;EUNÁPOLIS;SUL BAIANO;BA 2910727;GOVERNADOR VALADARES;MG;BA 2910727/GOVERNADOR VALADARES;559 km;558997;7 horas 55 minutos;28475;OK
11744;BA;GUARATINGA;SUL BAIANO;BA 2911808;GOVERNADOR VALADARES;MG;BA 2911808/GOVERNADOR VALADARES;563 km;563467;8 horas 11 minutos;29480;OK
11745;BA;IBIRAPUA;SUL BAIANO;BA 2912806;GOVERNADOR VALADARES;MG;BA 2912806/GOVERNADOR VALADARES;358 km;358142;5 horas 3 minutos;18166;OK
11746;BA;ITABELA;SUL BAIANO;BA 2914653;GOVERNADOR VALADARES;MG;BA 2914653/GOVERNADOR VALADARES;530 km;530268;7 horas 18 minutos;26266;OK
11747;BA;ITAGIMIRIM;SUL BAIANO;BA 2915304;GOVERNADOR VALADARES;MG;BA 2915304/GOVERNADOR VALADARES;556 km;555720;7 horas 32 minutos;27107;OK
11748;BA;ITAMARAJU;SUL BAIANO;BA 2915601;GOVERNADOR VALADARES;MG;BA 2915601/GOVERNADOR VALADARES;466 km;466392;6 horas 23 minutos;23003;OK
11749;BA;ITANHÉM;SUL BAIANO;BA 2916005;GOVERNADOR VALADARES;MG;BA 2916005/GOVERNADOR VALADARES;413 km;413327;6 horas 25 minutos;23106;OK
11750;BA;JUCURUÇU;SUL BAIANO;BA 2918456;GOVERNADOR VALADARES;MG;BA 2918456/GOVERNADOR VALADARES;483 km;483493;7 horas 14 minutos;26068;OK
11751;BA;LAJEDAO;SUL BAIANO;BA 2918902;GOVERNADOR VALADARES;MG;BA 2918902/GOVERNADOR VALADARES;333 km;332907;4 horas 43 minutos;16966;OK
11752;BA;MEDEIROS NETO;SUL BAIANO;BA 2921104;GOVERNADOR VALADARES;MG;BA 2921104/GOVERNADOR VALADARES;363 km;362865;5 horas 10 minutos;18626;OK
11753;BA;MUCURI;SUL BAIANO;BA 2922003;GOVERNADOR VALADARES;MG;BA 2922003/GOVERNADOR VALADARES;380 km;379623;5 horas 6 minutos;18344;OK
11754;BA;NOVA VIÇOSA;SUL BAIANO;BA 2923001;GOVERNADOR VALADARES;MG;BA 2923001/GOVERNADOR VALADARES;439 km;438707;5 horas 51 minutos;21074;OK
11755;BA;PORTO SEGURO;SUL BAIANO;BA 2925303;GOVERNADOR VALADARES;MG;BA 2925303/GOVERNADOR VALADARES;621 km;620803;8 horas 49 minutos;31721;OK
11756;BA;PRADO;SUL BAIANO;BA 2925501;GOVERNADOR VALADARES;MG;BA 2925501/GOVERNADOR VALADARES;472 km;471536;6 horas 7 minutos;22046;OK
11757;BA;SANTA CRUZ CABRÁLIA;SUL BAIANO;BA 2927705;GOVERNADOR VALADARES;MG;BA 2927705/GOVERNADOR VALADARES;652 km;651557;8 horas 53 minutos;31953;OK
11758;BA;TEIXEIRA DE FREITAS;SUL BAIANO;BA 2931350;GOVERNADOR VALADARES;MG;BA 2931350/GOVERNADOR VALADARES;400 km;399959;5 horas 29 minutos;19763;OK
11759;BA;VEREDA;SUL BAIANO;BA 2933257;GOVERNADOR VALADARES;MG;BA 2933257/GOVERNADOR VALADARES;393 km;392673;5 horas 44 minutos;20661;OK
11760;CE;ACARAÚ;CEARÁ;CE 2300200;GOVERNADOR VALADARES;MG;CE 2300200/GOVERNADOR VALADARES;2.211 km;2210759;1 dia 6 horas;108403;OK
11761;CE;BARROQUINHA;CEARÁ;CE 2302057;GOVERNADOR VALADARES;MG;CE 2302057/GOVERNADOR VALADARES;2.284 km;2283963;1 dia 7 horas;111407;OK
11762;CE;BELA CRUZ;CEARÁ;CE 2302305;GOVERNADOR VALADARES;MG;CE 2302305/GOVERNADOR VALADARES;2.214 km;2214219;1 dia 6 horas;109442;OK
11763;CE;CAMOCIM;CEARÁ;CE 2302602;GOVERNADOR VALADARES;MG;CE 2302602/GOVERNADOR VALADARES;2.243 km;2243385;1 dia 7 horas;109805;OK
11764;CE;CHAVAL;CEARÁ;CE 2303907;GOVERNADOR VALADARES;MG;CE 2303907/GOVERNADOR VALADARES;2.291 km;2290505;1 dia 7 horas;112008;OK
11765;CE;CRUZ;CEARÁ;CE 2304251;GOVERNADOR VALADARES;MG;CE 2304251/GOVERNADOR VALADARES;2.217 km;2216550;1 dia 6 horas;108792;OK
11766;CE;GRANJA;CEARÁ;CE 2304707;GOVERNADOR VALADARES;MG;CE 2304707/GOVERNADOR VALADARES;2.218 km;2217969;1 dia 6 horas;108431;OK
11767;CE;ITAREMA;CEARÁ;CE 2306553;GOVERNADOR VALADARES;MG;CE 2306553/GOVERNADOR VALADARES;2.206 km;2205559;1 dia 6 horas;107737;OK
11768;CE;JIJOCA DE JERICOACOARA;CEARÁ;CE 2307254;GOVERNADOR VALADARES;MG;CE 2307254/GOVERNADOR VALADARES;2.268 km;2267779;1 dia 7 horas;112954;OK
11769;CE;MARCO;CEARÁ;CE 2307809;GOVERNADOR VALADARES;MG;CE 2307809/GOVERNADOR VALADARES;2.189 km;2189121;1 dia 6 horas;108479;OK
11770;CE;MARTINÓPOLE;CEARÁ;CE 2307908;GOVERNADOR VALADARES;MG;CE 2307908/GOVERNADOR VALADARES;2.198 km;2198299;1 dia 6 horas;108606;OK
11771;CE;MORRINHOS;CEARÁ;CE 2308906;GOVERNADOR VALADARES;MG;CE 2308906/GOVERNADOR VALADARES;2.167 km;2167472;1 dia 5 horas;106033;OK
11772;CE;CARNAUBAL;CEARÁ;CE 2303402;GOVERNADOR VALADARES;MG;CE 2303402/GOVERNADOR VALADARES;2.065 km;2064882;1 dia 5 horas;103197;OK
11773;CE;CROATÁ;CEARÁ;CE 2304236;GOVERNADOR VALADARES;MG;CE 2304236/GOVERNADOR VALADARES;2.038 km;2037926;1 dia 4 horas;101934;OK
11774;CE;GUARACIABA DO NORTE;CEARÁ;CE 2305001;GOVERNADOR VALADARES;MG;CE 2305001/GOVERNADOR VALADARES;2.039 km;2039094;1 dia 4 horas;101710;OK
11775;CE;IBIAPINA;CEARÁ;CE 2305308;GOVERNADOR VALADARES;MG;CE 2305308/GOVERNADOR VALADARES;2.085 km;2085165;1 dia 5 horas;104894;OK
11776;CE;SAO BENEDITO;CEARÁ;CE 2312304;GOVERNADOR VALADARES;MG;CE 2312304/GOVERNADOR VALADARES;2.061 km;2060801;1 dia 5 horas;103024;OK
11777;CE;TIANGUÁ;CEARÁ;CE 2313401;GOVERNADOR VALADARES;MG;CE 2313401/GOVERNADOR VALADARES;2.100 km;2100399;1 dia 5 horas;105773;OK
11778;CE;UBAJARA;CEARÁ;CE 2313609;GOVERNADOR VALADARES;MG;CE 2313609/GOVERNADOR VALADARES;2.094 km;2094392;1 dia 5 horas;105656;OK
11779;CE;VIÇOSA DO CEARÁ;CEARÁ;CE 2314102;GOVERNADOR VALADARES;MG;CE 2314102/GOVERNADOR VALADARES;2.131 km;2130965;1 dia 6 horas;107290;OK
11780;CE;COREAÚ;CEARÁ;CE 2304004;GOVERNADOR VALADARES;MG;CE 2304004/GOVERNADOR VALADARES;2.170 km;2169512;1 dia 6 horas;106795;OK
11781;CE;FRECHEIRINHA;CEARÁ;CE 2304509;GOVERNADOR VALADARES;MG;CE 2304509/GOVERNADOR VALADARES;2.160 km;2160197;1 dia 5 horas;105864;OK
11782;CE;MORAÚJO;CEARÁ;CE 2308807;GOVERNADOR VALADARES;MG;CE 2308807/GOVERNADOR VALADARES;2.167 km;2167179;1 dia 6 horas;106758;OK
11783;CE;URUOCA;CEARÁ;CE 2313906;GOVERNADOR VALADARES;MG;CE 2313906/GOVERNADOR VALADARES;2.179 km;2179456;1 dia 6 horas;107360;OK
11784;CE;ALCÂNTARAS;CEARÁ;CE 2300507;GOVERNADOR VALADARES;MG;CE 2300507/GOVERNADOR VALADARES;2.140 km;2140239;1 dia 5 horas;105964;OK
11785;CE;MERUOCA;CEARÁ;CE 2308203;GOVERNADOR VALADARES;MG;CE 2308203/GOVERNADOR VALADARES;2.130 km;2129941;1 dia 5 horas;105275;OK
11786;CE;CARIRÉ;CEARÁ;CE 2303105;GOVERNADOR VALADARES;MG;CE 2303105/GOVERNADOR VALADARES;2.095 km;2094814;1 dia 5 horas;102992;OK
