uf_destino;cidade;macro_regiao;dfiscal;origem;uf_origem;distancia_txt;dist_value;duracao_txt;duracao_value
RO;ESPIGÃO DO OESTE;RONDÔNIA;#N/D;MARAVILHA;SC;;;;
RO;ROLIM DE MOURA;RONDÔNIA;RO 1100288;MARAVILHA;SC;;;;
RO;SANTA LUZIA D'OESTE;RONDÔNIA;RO 1100296;MARAVILHA;SC;;;;
RO;ALTO ALEGRE DOS PARECIS;RONDÔNIA;RO 1100379;MARAVILHA;SC;;;;
RO;NOVO HORIZONTE DO OESTE;RONDÔNIA;RO 1100502;MARAVILHA;SC;;;;
RO;CASTANHEIRAS;RONDÔNIA;RO 1100908;MARAVILHA;SC;;;;
RO;MINISTRO ANDREAZZA;RONDÔNIA;RO 1101203;MARAVILHA;SC;;;;
RO;PIMENTA BUENO;RONDÔNIA;RO 1100189;MARAVILHA;SC;;;;
RO;VILHENA;RONDÔNIA;RO 1100304;MARAVILHA;SC;;;;
RO;CHUPINGUAIA;RONDÔNIA;RO 1100924;MARAVILHA;SC;;;;
RO;PARECIS;RONDÔNIA;RO 1101450;MARAVILHA;SC;;;;
RO;PRIMAVERA DE RONDÔNIA;RONDÔNIA;RO 1101476;MARAVILHA;SC;;;;
RO;SÃO FELIPE D'OESTE;RONDÔNIA;RO 1101484;MARAVILHA;SC;;;;
RO;CABIXI;RONDÔNIA;RO 1100031;MARAVILHA;SC;;;;
RO;CEREJEIRAS;RONDÔNIA;RO 1100056;MARAVILHA;SC;;;;
RO;COLORADO DO OESTE;RONDÔNIA;RO 1100064;MARAVILHA;SC;;;;
RO;CORUMBIARA;RONDÔNIA;RO 1100072;MARAVILHA;SC;;;;
RO;PIMENTEIRAS DO OESTE;RONDÔNIA;RO 1101468;MARAVILHA;SC;;;;
RO;PORTO VELHO;RONDÔNIA;RO 1100205;MARAVILHA;SC;;;;
RO;NOVA MAMORÉ;RONDÔNIA;RO 1100338;MARAVILHA;SC;;;;
RO;BURITIS;RONDÔNIA;RO 1100452;MARAVILHA;SC;;;;
RO;CAMPO NOVO DE RONDÔNIA;RONDÔNIA;RO 1100700;MARAVILHA;SC;;;;
RO;CANDEIAS DO JAMARI;RONDÔNIA;RO 1100809;MARAVILHA;SC;;;;
RO;CUJUBIM;RONDÔNIA;RO 1100940;MARAVILHA;SC;;;;
RO;ITAPUÃ DO OESTE;RONDÔNIA;RO 1101104;MARAVILHA;SC;;;;
RO;COSTA MARQUES;RONDÔNIA;RO 1100080;MARAVILHA;SC;;;;
RO;GUAJARÁ-MIRIM;RONDÔNIA;RO 1100106;MARAVILHA;SC;;;;
RO;SÃO FRANCISCO DO GUAPORÉ;RONDÔNIA;RO 1101492;MARAVILHA;SC;;;;
RO;ARIQUEMES;RONDÔNIA;RO 1100023;MARAVILHA;SC;;;;
RO;MACHADINHO D'OESTE;RONDÔNIA;RO 1100130;MARAVILHA;SC;;;;
RO;RIO CRESPO;RONDÔNIA;RO 1100262;MARAVILHA;SC;;;;
RO;ALTO PARAÍSO;RONDÔNIA;RO 1100403;MARAVILHA;SC;;;;
RO;CACAULÂNDIA;RONDÔNIA;RO 1100601;MARAVILHA;SC;;;;
RO;MONTE NEGRO;RONDÔNIA;RO 1101401;MARAVILHA;SC;;;;
RO;VALE DO ANARI;RONDÔNIA;RO 1101757;MARAVILHA;SC;;;;
RO;JARU;RONDÔNIA;RO 1100114;MARAVILHA;SC;;;;
RO;JI-PARANÁ;RONDÔNIA;RO 1100122;MARAVILHA;SC;;;;
RO;OURO PRETO DO OESTE;RONDÔNIA;RO 1100155;MARAVILHA;SC;;;;
RO;PRESIDENTE MÉDICI;RONDÔNIA;RO 1100254;MARAVILHA;SC;;;;
RO;GOVERNADOR JORGE TEIXEIRA;RONDÔNIA;RO 1101005;MARAVILHA;SC;;;;
RO;MIRANTE DA SERRA;RONDÔNIA;RO 1101302;MARAVILHA;SC;;;;
RR;AMAJARI;RORAIMA;RR 1400027;MARAVILHA;SC;;;;
RR;ALTO ALEGRE;RORAIMA;RR 1400050;MARAVILHA;SC;;;;
RR;BOA VISTA;RORAIMA;RR 1400100;MARAVILHA;SC;;;;
RR;PACARAIMA;RORAIMA;RR 1400456;MARAVILHA;SC;;;;
RR;BONFIM;RORAIMA;RR 1400159;MARAVILHA;SC;;;;
RR;CANTÁ;RORAIMA;RR 1400175;MARAVILHA;SC;;;;
RR;NORMANDIA;RORAIMA;RR 1400407;MARAVILHA;SC;;;;
RR;UIRAMUTÃ;RORAIMA;RR 1400704;MARAVILHA;SC;;;;
RR;CARACARAÍ;RORAIMA;RR 1400209;MARAVILHA;SC;;;;
RR;IRACEMA;RORAIMA;RR 1400282;MARAVILHA;SC;;;;
RR;MUCAJAÍ;RORAIMA;RR 1400308;MARAVILHA;SC;;;;
RR;CAROEBE;RORAIMA;RR 1400233;MARAVILHA;SC;;;;
RR;RORAINÓPOLIS;RORAIMA;RR 1400472;MARAVILHA;SC;;;;
RR;SÃO JOÃO DA BALIZA;RORAIMA;RR 1400506;MARAVILHA;SC;;;;
RR;SÃO LUIZ;RORAIMA;RR 1400605;MARAVILHA;SC;;;;
RS;ALECRIM;NOROESTE RS;RS 4300307;MARAVILHA;SC;;;;
RS;CÂNDIDO GODÓI;NOROESTE RS;RS 4304309;MARAVILHA;SC;;;;
RS;INDEPENDÊNCIA;NOROESTE RS;RS 4310405;MARAVILHA;SC;;;;
RS;NOVO MACHADO;NOROESTE RS;RS 4313425;MARAVILHA;SC;;;;
RS;PORTO LUCENA;NOROESTE RS;RS 4315008;MARAVILHA;SC;;;;
RS;PORTO MAUÁ;NOROESTE RS;RS 4315057;MARAVILHA;SC;;;;
RS;PORTO VERA CRUZ;NOROESTE RS;RS 4315073;MARAVILHA;SC;;;;
RS;SANTA ROSA;NOROESTE RS;RS 4317202;MARAVILHA;SC;;;;
RS;SANTO CRISTO;NOROESTE RS;RS 4317905;MARAVILHA;SC;;;;
RS;SÃO JOSÉ DO INHACORÁ;NOROESTE RS;RS 4318499;MARAVILHA;SC;;;;
RS;TRÊS DE MAIO;NOROESTE RS;RS 4321808;MARAVILHA;SC;;;;
RS;TUCUNDUVA;NOROESTE RS;RS 4322103;MARAVILHA;SC;;;;
RS;TUPARENDI;NOROESTE RS;RS 4322301;MARAVILHA;SC;;;;
RS;BARRA DO GUARITA;NOROESTE RS;RS 4301859;MARAVILHA;SC;;;;
RS;BOA VISTA DO BURICÁ;NOROESTE RS;RS 4302204;MARAVILHA;SC;;;;
RS;BOM PROGRESSO;NOROESTE RS;RS 4302378;MARAVILHA;SC;;;;
RS;BRAGA;NOROESTE RS;RS 4302600;MARAVILHA;SC;;;;
RS;CAMPO NOVO;NOROESTE RS;RS 4304002;MARAVILHA;SC;;;;
RS;CRISSIUMAL;NOROESTE RS;RS 4306007;MARAVILHA;SC;;;;
RS;DERRUBADAS;NOROESTE RS;RS 4306320;MARAVILHA;SC;;;;
RS;DOUTOR MAURÍCIO CARDOSO;NOROESTE RS;RS 4306734;MARAVILHA;SC;;;;
RS;ESPERANÇA DO SUL;NOROESTE RS;RS 4307450;MARAVILHA;SC;;;;
RS;HORIZONTINA;NOROESTE RS;RS 4309605;MARAVILHA;SC;;;;
RS;HUMAITÁ;NOROESTE RS;RS 4309704;MARAVILHA;SC;;;;
RS;MIRAGUAÍ;NOROESTE RS;RS 4312302;MARAVILHA;SC;;;;
RS;NOVA CANDELÁRIA;NOROESTE RS;RS 4313011;MARAVILHA;SC;;;;
RS;REDENTORA;NOROESTE RS;RS 4315404;MARAVILHA;SC;;;;
RS;SÃO MARTINHO;NOROESTE RS;RS 4319109;MARAVILHA;SC;;;;
RS;SEDE NOVA;NOROESTE RS;RS 4320230;MARAVILHA;SC;;;;
RS;TENENTE PORTELA;NOROESTE RS;RS 4321402;MARAVILHA;SC;;;;
RS;TIRADENTES DO SUL;NOROESTE RS;RS 4321477;MARAVILHA;SC;;;;
RS;TRÊS PASSOS;NOROESTE RS;RS 4321907;MARAVILHA;SC;;;;
RS;VISTA GAÚCHA;NOROESTE RS;RS 4323705;MARAVILHA;SC;;;;
RS;ALPESTRE;NOROESTE RS;RS 4300505;MARAVILHA;SC;;;;
RS;AMETISTA DO SUL;NOROESTE RS;RS 4300646;MARAVILHA;SC;;;;
RS;CAIÇARA;NOROESTE RS;RS 4303400;MARAVILHA;SC;;;;
RS;CONSTANTINA;NOROESTE RS;RS 4305801;MARAVILHA;SC;;;;
RS;CRISTAL DO SUL;NOROESTE RS;RS 4306072;MARAVILHA;SC;;;;
RS;DOIS IRMÃOS DAS MISSÕES;NOROESTE RS;RS 4306429;MARAVILHA;SC;;;;
RS;ENGENHO VELHO;NOROESTE RS;RS 4306924;MARAVILHA;SC;;;;
RS;ERVAL SECO;NOROESTE RS;RS 4307302;MARAVILHA;SC;;;;
RS;FREDERICO WESTPHALEN;NOROESTE RS;RS 4308508;MARAVILHA;SC;;;;
RS;GRAMADO DOS LOUREIROS;NOROESTE RS;RS 4309126;MARAVILHA;SC;;;;
RS;IRAÍ;NOROESTE RS;RS 4310504;MARAVILHA;SC;;;;
RS;LIBERATO SALZANO;NOROESTE RS;RS 4311601;MARAVILHA;SC;;;;
RS;NONOAI;NOROESTE RS;RS 4312708;MARAVILHA;SC;;;;
RS;NOVO TIRADENTES;NOROESTE RS;RS 4313441;MARAVILHA;SC;;;;
RS;NOVO XINGU;NOROESTE RS;RS 4313466;MARAVILHA;SC;;;;
RS;PALMITINHO;NOROESTE RS;RS 4313805;MARAVILHA;SC;;;;
RS;PINHEIRINHO DO VALE;NOROESTE RS;RS 4314498;MARAVILHA;SC;;;;
RS;PLANALTO;NOROESTE RS;RS 4314704;MARAVILHA;SC;;;;
RS;RIO DOS ÍNDIOS;NOROESTE RS;RS 4315552;MARAVILHA;SC;;;;
RS;RODEIO BONITO;NOROESTE RS;RS 4315909;MARAVILHA;SC;;;;
RS;RONDINHA;NOROESTE RS;RS 4316204;MARAVILHA;SC;;;;
RS;SEBERI;NOROESTE RS;RS 4320206;MARAVILHA;SC;;;;
RS;TAQUARUÇU DO SUL;NOROESTE RS;RS 4321329;MARAVILHA;SC;;;;
RS;TRÊS PALMEIRAS;NOROESTE RS;RS 4321857;MARAVILHA;SC;;;;
RS;TRINDADE DO SUL;NOROESTE RS;RS 4321956;MARAVILHA;SC;;;;
RS;VICENTE DUTRA;NOROESTE RS;RS 4323101;MARAVILHA;SC;;;;
RS;VISTA ALEGRE;NOROESTE RS;RS 4323507;MARAVILHA;SC;;;;
RS;ARATIBA;NOROESTE RS;RS 4300901;MARAVILHA;SC;;;;
RS;ÁUREA;NOROESTE RS;RS 4301552;MARAVILHA;SC;;;;
RS;BARÃO DE COTEGIPE;NOROESTE RS;RS 4301701;MARAVILHA;SC;;;;
RS;BARRA DO RIO AZUL;NOROESTE RS;RS 4301925;MARAVILHA;SC;;;;
RS;BENJAMIN CONSTANT DO SUL;NOROESTE RS;RS 4302055;MARAVILHA;SC;;;;
RS;CAMPINAS DO SUL;NOROESTE RS;RS 4303806;MARAVILHA;SC;;;;
RS;CARLOS GOMES;NOROESTE RS;RS 4304853;MARAVILHA;SC;;;;
RS;CENTENÁRIO;NOROESTE RS;RS 4305116;MARAVILHA;SC;;;;
RS;CRUZALTENSE;NOROESTE RS;RS 4306130;MARAVILHA;SC;;;;
RS;ENTRE RIOS DO SUL;NOROESTE RS;RS 4306957;MARAVILHA;SC;;;;
RS;EREBANGO;NOROESTE RS;RS 4306973;MARAVILHA;SC;;;;
RS;ERECHIM;NOROESTE RS;RS 4307005;MARAVILHA;SC;;;;
RS;ERVAL GRANDE;NOROESTE RS;RS 4307203;MARAVILHA;SC;;;;
RS;ESTAÇÃO;NOROESTE RS;RS 4307559;MARAVILHA;SC;;;;
RS;FAXINALZINHO;NOROESTE RS;RS 4308052;MARAVILHA;SC;;;;
RS;FLORIANO PEIXOTO;NOROESTE RS;RS 4308250;MARAVILHA;SC;;;;
RS;GAURAMA;NOROESTE RS;RS 4308706;MARAVILHA;SC;;;;
RS;GETÚLIO VARGAS;NOROESTE RS;RS 4308904;MARAVILHA;SC;;;;
RS;IPIRANGA DO SUL;NOROESTE RS;RS 4310462;MARAVILHA;SC;;;;
RS;ITATIBA DO SUL;NOROESTE RS;RS 4310702;MARAVILHA;SC;;;;
RS;JACUTINGA;NOROESTE RS;RS 4310900;MARAVILHA;SC;;;;
RS;MARCELINO RAMOS;NOROESTE RS;RS 4311908;MARAVILHA;SC;;;;
RS;MARIANO MORO;NOROESTE RS;RS 4312005;MARAVILHA;SC;;;;
RS;PAULO BENTO;NOROESTE RS;RS 4314134;MARAVILHA;SC;;;;
RS;PONTE PRETA;NOROESTE RS;RS 4314787;MARAVILHA;SC;;;;
RS;QUATRO IRMÃOS;NOROESTE RS;RS 4315313;MARAVILHA;SC;;;;
RS;SÃO VALENTIM;NOROESTE RS;RS 4319703;MARAVILHA;SC;;;;
RS;SEVERIANO DE ALMEIDA;NOROESTE RS;RS 4320602;MARAVILHA;SC;;;;
RS;TRÊS ARROIOS;NOROESTE RS;RS 4321634;MARAVILHA;SC;;;;
RS;VIADUTOS;NOROESTE RS;RS 4322905;MARAVILHA;SC;;;;
RS;BARRACÃO;NOROESTE RS;RS 4301800;MARAVILHA;SC;;;;
RS;CACIQUE DOBLE;NOROESTE RS;RS 4303202;MARAVILHA;SC;;;;
RS;IBIAÇÁ;NOROESTE RS;RS 4309803;MARAVILHA;SC;;;;
RS;MACHADINHO;NOROESTE RS;RS 4311700;MARAVILHA;SC;;;;
RS;MAXIMILIANO DE ALMEIDA;NOROESTE RS;RS 4312203;MARAVILHA;SC;;;;
RS;PAIM FILHO;NOROESTE RS;RS 4313607;MARAVILHA;SC;;;;
RS;SANANDUVA;NOROESTE RS;RS 4316600;MARAVILHA;SC;;;;
RS;SANTO EXPEDITO DO SUL;NOROESTE RS;RS 4317954;MARAVILHA;SC;;;;
RS;SÃO JOÃO DA URTIGA;NOROESTE RS;RS 4318424;MARAVILHA;SC;;;;
RS;SÃO JOSÉ DO OURO;NOROESTE RS;RS 4318606;MARAVILHA;SC;;;;
RS;TUPANCI DO SUL;NOROESTE RS;RS 4322186;MARAVILHA;SC;;;;
RS;CAIBATÉ;NOROESTE RS;RS 4303301;MARAVILHA;SC;;;;
RS;CAMPINA DAS MISSÕES;NOROESTE RS;RS 4303707;MARAVILHA;SC;;;;
RS;CERRO LARGO;NOROESTE RS;RS 4305207;MARAVILHA;SC;;;;
RS;GUARANI DAS MISSÕES;NOROESTE RS;RS 4309506;MARAVILHA;SC;;;;
RS;MATO QUEIMADO;NOROESTE RS;RS 4312179;MARAVILHA;SC;;;;
RS;PORTO XAVIER;NOROESTE RS;RS 4315107;MARAVILHA;SC;;;;
RS;ROQUE GONZALES;NOROESTE RS;RS 4316303;MARAVILHA;SC;;;;
RS;SALVADOR DAS MISSÕES;NOROESTE RS;RS 4316477;MARAVILHA;SC;;;;
RS;SÃO PAULO DAS MISSÕES;NOROESTE RS;RS 4319307;MARAVILHA;SC;;;;
RS;SÃO PEDRO DO BUTIÁ;NOROESTE RS;RS 4319372;MARAVILHA;SC;;;;
RS;SETE DE SETEMBRO;NOROESTE RS;RS 4320578;MARAVILHA;SC;;;;
RS;BOSSOROCA;NOROESTE RS;RS 4302501;MARAVILHA;SC;;;;
RS;CATUÍPE;NOROESTE RS;RS 4305009;MARAVILHA;SC;;;;
RS;DEZESSEIS DE NOVEMBRO;NOROESTE RS;RS 4306353;MARAVILHA;SC;;;;
RS;ENTRE-IJUÍS;NOROESTE RS;RS 4306932;MARAVILHA;SC;;;;
RS;EUGÊNIO DE CASTRO;NOROESTE RS;RS 4307831;MARAVILHA;SC;;;;
RS;GIRUÁ;NOROESTE RS;RS 4309001;MARAVILHA;SC;;;;
RS;PIRAPÓ;NOROESTE RS;RS 4314555;MARAVILHA;SC;;;;
RS;ROLADOR;NOROESTE RS;RS 4315958;MARAVILHA;SC;;;;
RS;SANTO ÂNGELO;NOROESTE RS;RS 4317509;MARAVILHA;SC;;;;
RS;SANTO ANTÔNIO DAS MISSÕES;NOROESTE RS;RS 4317707;MARAVILHA;SC;;;;
RS;SÃO LUIZ GONZAGA;NOROESTE RS;RS 4318903;MARAVILHA;SC;;;;
RS;SÃO MIGUEL DAS MISSÕES;NOROESTE RS;RS 4319158;MARAVILHA;SC;;;;
RS;SÃO NICOLAU;NOROESTE RS;RS 4319208;MARAVILHA;SC;;;;
RS;SENADOR SALGADO FILHO;NOROESTE RS;RS 4320321;MARAVILHA;SC;;;;
RS;UBIRETAMA;NOROESTE RS;RS 4322343;MARAVILHA;SC;;;;
RS;VITÓRIA DAS MISSÕES;NOROESTE RS;RS 4323754;MARAVILHA;SC;;;;
RS;AJURICABA;NOROESTE RS;RS 4300208;MARAVILHA;SC;;;;
RS;ALEGRIA;NOROESTE RS;RS 4300455;MARAVILHA;SC;;;;
RS;AUGUSTO PESTANA;NOROESTE RS;RS 4301503;MARAVILHA;SC;;;;
RS;BOZANO;NOROESTE RS;RS 4302584;MARAVILHA;SC;;;;
RS;CHIAPETTA;NOROESTE RS;RS 4305405;MARAVILHA;SC;;;;
RS;CONDOR;NOROESTE RS;RS 4305702;MARAVILHA;SC;;;;
RS;CORONEL BARROS;NOROESTE RS;RS 4305871;MARAVILHA;SC;;;;
RS;CORONEL BICACO;NOROESTE RS;RS 4305900;MARAVILHA;SC;;;;
RS;IJUÍ;NOROESTE RS;RS 4310207;MARAVILHA;SC;;;;
RS;INHACORÁ;NOROESTE RS;RS 4310413;MARAVILHA;SC;;;;
RS;NOVA RAMADA;NOROESTE RS;RS 4313334;MARAVILHA;SC;;;;
RS;PANAMBI;NOROESTE RS;RS 4313904;MARAVILHA;SC;;;;
RS;PEJUÇARA;NOROESTE RS;RS 4314308;MARAVILHA;SC;;;;
RS;SANTO AUGUSTO;NOROESTE RS;RS 4317806;MARAVILHA;SC;;;;
RS;SÃO VALÉRIO DO SUL;NOROESTE RS;RS 4319737;MARAVILHA;SC;;;;
RS;ALMIRANTE TAMANDARÉ DO SUL;NOROESTE RS;RS 4300471;MARAVILHA;SC;;;;
RS;BARRA FUNDA;NOROESTE RS;RS 4301958;MARAVILHA;SC;;;;
RS;BOA VISTA DAS MISSÕES;NOROESTE RS;RS 4302154;MARAVILHA;SC;;;;
RS;CARAZINHO;NOROESTE RS;RS 4304705;MARAVILHA;SC;;;;
RS;CERRO GRANDE;NOROESTE RS;RS 4305157;MARAVILHA;SC;;;;
RS;CHAPADA;NOROESTE RS;RS 4305306;MARAVILHA;SC;;;;
RS;COQUEIROS DO SUL;NOROESTE RS;RS 4305850;MARAVILHA;SC;;;;
RS;JABOTICABA;NOROESTE RS;RS 4310850;MARAVILHA;SC;;;;
RS;LAJEADO DO BUGRE;NOROESTE RS;RS 4311429;MARAVILHA;SC;;;;
RS;NOVA BOA VISTA;NOROESTE RS;RS 4312955;MARAVILHA;SC;;;;
RS;NOVO BARREIRO;NOROESTE RS;RS 4313490;MARAVILHA;SC;;;;
RS;PALMEIRA DAS MISSÕES;NOROESTE RS;RS 4313706;MARAVILHA;SC;;;;
RS;PINHAL;NOROESTE RS;RS 4314456;MARAVILHA;SC;;;;
RS;SAGRADA FAMÍLIA;NOROESTE RS;RS 4316428;MARAVILHA;SC;;;;
RS;SANTO ANTÔNIO DO PLANALTO;NOROESTE RS;RS 4317756;MARAVILHA;SC;;;;
RS;SÃO JOSÉ DAS MISSÕES;NOROESTE RS;RS 4318457;MARAVILHA;SC;;;;
RS;SÃO PEDRO DAS MISSÕES;NOROESTE RS;RS 4319364;MARAVILHA;SC;;;;
RS;SARANDI;NOROESTE RS;RS 4320107;MARAVILHA;SC;;;;
RS;ÁGUA SANTA;NOROESTE RS;RS 4300059;MARAVILHA;SC;;;;
RS;CAMARGO;NOROESTE RS;RS 4303558;MARAVILHA;SC;;;;
RS;CASCA;NOROESTE RS;RS 4304903;MARAVILHA;SC;;;;
RS;CASEIROS;NOROESTE RS;RS 4304952;MARAVILHA;SC;;;;
RS;CHARRUA;NOROESTE RS;RS 4305371;MARAVILHA;SC;;;;
RS;CIRÍACO;NOROESTE RS;RS 4305504;MARAVILHA;SC;;;;
RS;COXILHA;NOROESTE RS;RS 4305975;MARAVILHA;SC;;;;
RS;DAVID CANABARRO;NOROESTE RS;RS 4306304;MARAVILHA;SC;;;;
RS;ERNESTINA;NOROESTE RS;RS 4307054;MARAVILHA;SC;;;;
RS;GENTIL;NOROESTE RS;RS 4308854;MARAVILHA;SC;;;;
RS;IBIRAIARAS;NOROESTE RS;RS 4309902;MARAVILHA;SC;;;;
RS;MARAU;NOROESTE RS;RS 4311809;MARAVILHA;SC;;;;
RS;MATO CASTELHANO;NOROESTE RS;RS 4312138;MARAVILHA;SC;;;;
RS;MULITERNO;NOROESTE RS;RS 4312625;MARAVILHA;SC;;;;
RS;NICOLAU VERGUEIRO;NOROESTE RS;RS 4312674;MARAVILHA;SC;;;;
RS;PASSO FUNDO;NOROESTE RS;RS 4314100;MARAVILHA;SC;;;;
RS;PONTÃO;NOROESTE RS;RS 4314779;MARAVILHA;SC;;;;
RS;RONDA ALTA;NOROESTE RS;RS 4316105;MARAVILHA;SC;;;;
RS;SANTA CECÍLIA DO SUL;NOROESTE RS;RS 4316733;MARAVILHA;SC;;;;
RS;SANTO ANTÔNIO DO PALMA;NOROESTE RS;RS 4317558;MARAVILHA;SC;;;;
RS;SÃO DOMINGOS DO SUL;NOROESTE RS;RS 4318051;MARAVILHA;SC;;;;
RS;SERTÃO;NOROESTE RS;RS 4320503;MARAVILHA;SC;;;;
RS;TAPEJARA;NOROESTE RS;RS 4320909;MARAVILHA;SC;;;;
RS;VANINI;NOROESTE RS;RS 4322558;MARAVILHA;SC;;;;
RS;VILA LÂNGARO;NOROESTE RS;RS 4323358;MARAVILHA;SC;;;;
RS;VILA MARIA;NOROESTE RS;RS 4323408;MARAVILHA;SC;;;;
RS;ALTO ALEGRE;NOROESTE RS;RS 4300554;MARAVILHA;SC;;;;
RS;BOA VISTA DO CADEADO;NOROESTE RS;RS 4302220;MARAVILHA;SC;;;;
RS;BOA VISTA DO INCRA;NOROESTE RS;RS 4302238;MARAVILHA;SC;;;;
RS;CAMPOS BORGES;NOROESTE RS;RS 4304101;MARAVILHA;SC;;;;
RS;CRUZ ALTA;NOROESTE RS;RS 4306106;MARAVILHA;SC;;;;
RS;ESPUMOSO;NOROESTE RS;RS 4307500;MARAVILHA;SC;;;;
RS;FORTALEZA DOS VALOS;NOROESTE RS;RS 4308458;MARAVILHA;SC;;;;
RS;IBIRUBÁ;NOROESTE RS;RS 4310009;MARAVILHA;SC;;;;
RS;JACUIZINHO;NOROESTE RS;RS 4310876;MARAVILHA;SC;;;;
RS;JÓIA;NOROESTE RS;RS 4311155;MARAVILHA;SC;;;;
RS;QUINZE DE NOVEMBRO;NOROESTE RS;RS 4315354;MARAVILHA;SC;;;;
RS;SALDANHA MARINHO;NOROESTE RS;RS 4316436;MARAVILHA;SC;;;;
RS;SALTO DO JACUÍ;NOROESTE RS;RS 4316451;MARAVILHA;SC;;;;
RS;SANTA BÁRBARA DO SUL;NOROESTE RS;RS 4316709;MARAVILHA;SC;;;;
RS;COLORADO;NOROESTE RS;RS 4305603;MARAVILHA;SC;;;;
RS;LAGOA DOS TRÊS CANTOS;NOROESTE RS;RS 4311270;MARAVILHA;SC;;;;
RS;NÃO-ME-TOQUE;NOROESTE RS;RS 4312658;MARAVILHA;SC;;;;
RS;SELBACH;NOROESTE RS;RS 4320305;MARAVILHA;SC;;;;
RS;TAPERA;NOROESTE RS;RS 4321006;MARAVILHA;SC;;;;
RS;TIO HUGO;NOROESTE RS;RS 4321469;MARAVILHA;SC;;;;
RS;VICTOR GRAEFF;NOROESTE RS;RS 4323200;MARAVILHA;SC;;;;
RS;BARROS CASSAL;NOROESTE RS;RS 4302006;MARAVILHA;SC;;;;
RS;FONTOURA XAVIER;NOROESTE RS;RS 4308300;MARAVILHA;SC;;;;
RS;IBIRAPUITÃ;NOROESTE RS;RS 4309951;MARAVILHA;SC;;;;
RS;LAGOÃO;NOROESTE RS;RS 4311254;MARAVILHA;SC;;;;
RS;MORMAÇO;NOROESTE RS;RS 4312427;MARAVILHA;SC;;;;
RS;SÃO JOSÉ DO HERVAL;NOROESTE RS;RS 4318465;MARAVILHA;SC;;;;
RS;SOLEDADE;NOROESTE RS;RS 4320800;MARAVILHA;SC;;;;
RS;TUNAS;NOROESTE RS;RS 4322152;MARAVILHA;SC;;;;
RS;ANDRÉ DA ROCHA;NORDESTE RS;RS 4300661;MARAVILHA;SC;;;;
RS;ANTA GORDA;NORDESTE RS;RS 4300703;MARAVILHA;SC;;;;
RS;ARVOREZINHA;NORDESTE RS;RS 4301404;MARAVILHA;SC;;;;
RS;DOIS LAJEADOS;NORDESTE RS;RS 4306452;MARAVILHA;SC;;;;
RS;GUABIJU;NORDESTE RS;RS 4309258;MARAVILHA;SC;;;;
RS;GUAPORÉ;NORDESTE RS;RS 4309407;MARAVILHA;SC;;;;
RS;ILÓPOLIS;NORDESTE RS;RS 4310306;MARAVILHA;SC;;;;
RS;ITAPUCA;NORDESTE RS;RS 4310579;MARAVILHA;SC;;;;
RS;MONTAURI;NORDESTE RS;RS 4312351;MARAVILHA;SC;;;;
RS;NOVA ALVORADA;NORDESTE RS;RS 4312757;MARAVILHA;SC;;;;
RS;NOVA ARAÇÁ;NORDESTE RS;RS 4312807;MARAVILHA;SC;;;;
RS;NOVA BASSANO;NORDESTE RS;RS 4312906;MARAVILHA;SC;;;;
RS;NOVA PRATA;NORDESTE RS;RS 4313300;MARAVILHA;SC;;;;
RS;PARAÍ;NORDESTE RS;RS 4314001;MARAVILHA;SC;;;;
RS;PROTÁSIO ALVES;NORDESTE RS;RS 4315172;MARAVILHA;SC;;;;
RS;PUTINGA;NORDESTE RS;RS 4315206;MARAVILHA;SC;;;;
RS;SÃO JORGE;NORDESTE RS;RS 4318440;MARAVILHA;SC;;;;
RS;SÃO VALENTIM DO SUL;NORDESTE RS;RS 4319711;MARAVILHA;SC;;;;
RS;SERAFINA CORRÊA;NORDESTE RS;RS 4320404;MARAVILHA;SC;;;;
RS;UNIÃO DA SERRA;NORDESTE RS;RS 4322350;MARAVILHA;SC;;;;
RS;VISTA ALEGRE DO PRATA;NORDESTE RS;RS 4323606;MARAVILHA;SC;;;;
RS;BOM JESUS;NORDESTE RS;RS 4302303;MARAVILHA;SC;;;;
RS;CAMBARÁ DO SUL;NORDESTE RS;RS 4303608;MARAVILHA;SC;;;;
RS;CAMPESTRE DA SERRA;NORDESTE RS;RS 4303673;MARAVILHA;SC;;;;
RS;CAPÃO BONITO DO SUL;NORDESTE RS;RS 4304622;MARAVILHA;SC;;;;
RS;ESMERALDA;NORDESTE RS;RS 4307401;MARAVILHA;SC;;;;
RS;IPÊ;NORDESTE RS;RS 4310439;MARAVILHA;SC;;;;
RS;JAQUIRANA;NORDESTE RS;RS 4311122;MARAVILHA;SC;;;;
RS;LAGOA VERMELHA;NORDESTE RS;RS 4311304;MARAVILHA;SC;;;;
RS;MONTE ALEGRE DOS CAMPOS;NORDESTE RS;RS 4312377;MARAVILHA;SC;;;;
RS;MUITOS CAPÕES;NORDESTE RS;RS 4312617;MARAVILHA;SC;;;;
RS;PINHAL DA SERRA;NORDESTE RS;RS 4314464;MARAVILHA;SC;;;;
RS;SÃO FRANCISCO DE PAULA;NORDESTE RS;RS 4318200;MARAVILHA;SC;;;;
RS;SÃO JOSÉ DOS AUSENTES;NORDESTE RS;RS 4318622;MARAVILHA;SC;;;;
RS;VACARIA;NORDESTE RS;RS 4322509;MARAVILHA;SC;;;;
RS;ANTÔNIO PRADO;NORDESTE RS;RS 4300802;MARAVILHA;SC;;;;
