uf_destino;cidade;macro_regiao;dfiscal;origem;uf_origem;distancia_txt;dist_value;duracao_txt;duracao_value;Status
RS;MAQUINÉ;METROP  PORTO ALEGRE;RS 4311775;BELA VISTA DE GOIÁS;GO;1.892 km;1892453;22 horas 25 minutos;80728;OK
RS;MORRINHOS DO SUL;METROP  PORTO ALEGRE;RS 4312443;BELA VISTA DE GOIÁS;GO;1.824 km;1823842;21 horas 30 minutos;77429;OK
RS;MOSTARDAS;METROP  PORTO ALEGRE;RS 4312500;BELA VISTA DE GOIÁS;GO;2.024 km;2023769;23 horas 37 minutos;85020;OK
RS;OSÓRIO;METROP  PORTO ALEGRE;RS 4313508;BELA VISTA DE GOIÁS;GO;1.895 km;1895065;22 horas 0 minutos;79222;OK
RS;PALMARES DO SUL;METROP  PORTO ALEGRE;RS 4313656;BELA VISTA DE GOIÁS;GO;1.943 km;1943069;22 horas 48 minutos;82096;OK
RS;SANTO ANTÔNIO DA PATRULHA;METROP  PORTO ALEGRE;RS 4317608;BELA VISTA DE GOIÁS;GO;1.918 km;1918306;22 horas 15 minutos;80078;OK
RS;TAVARES;METROP  PORTO ALEGRE;RS 4321352;BELA VISTA DE GOIÁS;GO;2.082 km;2081729;1 dia 0 horas;88195;OK
RS;TERRA DE AREIA;METROP  PORTO ALEGRE;RS 4321436;BELA VISTA DE GOIÁS;GO;1.844 km;1844413;21 horas 21 minutos;76845;OK
RS;TORRES;METROP  PORTO ALEGRE;RS 4321501;BELA VISTA DE GOIÁS;GO;1.804 km;1803579;20 horas 59 minutos;75548;OK
RS;TRAMANDAÍ;METROP  PORTO ALEGRE;RS 4321600;BELA VISTA DE GOIÁS;GO;1.887 km;1886941;22 horas 10 minutos;79828;OK
RS;TRÊS CACHOEIRAS;METROP  PORTO ALEGRE;RS 4321667;BELA VISTA DE GOIÁS;GO;1.830 km;1829538;21 horas 10 minutos;76223;OK
RS;TRÊS FORQUILHAS;METROP  PORTO ALEGRE;RS 4321832;BELA VISTA DE GOIÁS;GO;1.863 km;1863302;21 horas 48 minutos;78460;OK
RS;XANGRI-LÁ;METROP  PORTO ALEGRE;RS 4323804;BELA VISTA DE GOIÁS;GO;1.865 km;1865340;21 horas 45 minutos;78275;OK
RS;ARAMBARÉ;METROP  PORTO ALEGRE;RS 4300851;BELA VISTA DE GOIÁS;GO;0;0;0;0;ZERO_RESULTS
RS;BARRA DO RIBEIRO;METROP  PORTO ALEGRE;RS 4301909;BELA VISTA DE GOIÁS;GO;2.037 km;2037022;23 horas 33 minutos;84791;OK
RS;CAMAQUÃ;METROP  PORTO ALEGRE;RS 4303509;BELA VISTA DE GOIÁS;GO;2.106 km;2106093;1 dia 0 horas;87857;OK
RS;CERRO GRANDE DO SUL;METROP  PORTO ALEGRE;RS 4305173;BELA VISTA DE GOIÁS;GO;2.086 km;2085812;1 dia 0 horas;87692;OK
RS;CHUVISCA;METROP  PORTO ALEGRE;RS 4305447;BELA VISTA DE GOIÁS;GO;2.132 km;2131703;1 dia 1 hora;89493;OK
RS;DOM FELICIANO;METROP  PORTO ALEGRE;RS 4306502;BELA VISTA DE GOIÁS;GO;2.151 km;2151126;1 dia 1 hora;90488;OK
RS;SENTINELA DO SUL;METROP  PORTO ALEGRE;RS 4320354;BELA VISTA DE GOIÁS;GO;2.080 km;2079948;1 dia 0 horas;87019;OK
RS;TAPES;METROP  PORTO ALEGRE;RS 4321105;BELA VISTA DE GOIÁS;GO;2.084 km;2084334;1 dia 0 horas;86795;OK
RS;ALEGRETE;SUDOESTE RRS;RS 4300406;BELA VISTA DE GOIÁS;GO;2.110 km;2109548;1 dia 4 horas;100101;OK
RS;BARRA DO QUARAÍ;SUDOESTE RRS;RS 4301875;BELA VISTA DE GOIÁS;GO;2.082 km;2082432;1 dia 2 horas;95052;OK
RS;GARRUCHOS;SUDOESTE RRS;RS 4308656;BELA VISTA DE GOIÁS;GO;1.802 km;1801916;23 horas 15 minutos;83704;OK
RS;ITAQUI;SUDOESTE RRS;RS 4310603;BELA VISTA DE GOIÁS;GO;1.925 km;1925020;1 dia 0 horas;87923;OK
RS;MAÇAMBARÁ;SUDOESTE RRS;RS 4311718;BELA VISTA DE GOIÁS;GO;2.065 km;2064923;1 dia 3 horas;97049;OK
RS;MANOEL VIANA;SUDOESTE RRS;RS 4311759;BELA VISTA DE GOIÁS;GO;2.042 km;2041656;1 dia 3 horas;95884;OK
RS;QUARAÍ;SUDOESTE RRS;RS 4315305;BELA VISTA DE GOIÁS;GO;2.251 km;2250516;1 dia 4 horas;102421;OK
RS;SÃO BORJA;SUDOESTE RRS;RS 4318002;BELA VISTA DE GOIÁS;GO;2.000 km;1999574;1 dia 2 horas;92749;OK
RS;SÃO FRANCISCO DE ASSIS;SUDOESTE RRS;RS 4318101;BELA VISTA DE GOIÁS;GO;2.000 km;1999950;1 dia 2 horas;94239;OK
RS;URUGUAIANA;SUDOESTE RRS;RS 4322400;BELA VISTA DE GOIÁS;GO;2.012 km;2012015;1 dia 2 horas;92013;OK
RS;ROSÁRIO DO SUL;SUDOESTE RRS;RS 4316402;BELA VISTA DE GOIÁS;GO;2.044 km;2044127;1 dia 2 horas;94132;OK
RS;SANTA MARGARIDA DO SUL;SUDOESTE RRS;RS 4316972;BELA VISTA DE GOIÁS;GO;2.054 km;2053691;1 dia 2 horas;95171;OK
RS;SANT'ANA DO LIVRAMENTO;SUDOESTE RRS;RS 4317103;BELA VISTA DE GOIÁS;GO;2.149 km;2149147;1 dia 3 horas;98613;OK
RS;SÃO GABRIEL;SUDOESTE RRS;RS 4318309;BELA VISTA DE GOIÁS;GO;2.088 km;2087804;1 dia 3 horas;97613;OK
RS;ACEGUÁ;SUDOESTE RRS;RS 4300034;BELA VISTA DE GOIÁS;GO;2.197 km;2197101;1 dia 4 horas;100728;OK
RS;BAGÉ;SUDOESTE RRS;RS 4301602;BELA VISTA DE GOIÁS;GO;2.142 km;2142111;1 dia 3 horas;98689;OK
RS;DOM PEDRITO;SUDOESTE RRS;RS 4306601;BELA VISTA DE GOIÁS;GO;2.168 km;2168368;1 dia 4 horas;99432;OK
RS;HULHA NEGRA;SUDOESTE RRS;RS 4309654;BELA VISTA DE GOIÁS;GO;2.141 km;2140827;1 dia 3 horas;98304;OK
RS;LAVRAS DO SUL;SUDOESTE RRS;RS 4311502;BELA VISTA DE GOIÁS;GO;2.067 km;2066634;1 dia 3 horas;96420;OK
RS;AMARAL FERRADOR;SUDESTE RS;RS 4300638;BELA VISTA DE GOIÁS;GO;2.177 km;2176638;1 dia 2 horas;92198;OK
RS;CAÇAPAVA DO SUL;SUDESTE RS;RS 4302808;BELA VISTA DE GOIÁS;GO;2.004 km;2004168;1 dia 2 horas;93086;OK
RS;CANDIOTA;SUDESTE RS;RS 4304358;BELA VISTA DE GOIÁS;GO;2.167 km;2167025;1 dia 4 horas;99421;OK
RS;ENCRUZILHADA DO SUL;SUDESTE RS;RS 4306908;BELA VISTA DE GOIÁS;GO;2.147 km;2147208;1 dia 1 hora;89814;OK
RS;PEDRAS ALTAS;SUDESTE RS;RS 4314175;BELA VISTA DE GOIÁS;GO;2.380 km;2379977;1 dia 4 horas;101476;OK
RS;PINHEIRO MACHADO;SUDESTE RS;RS 4314506;BELA VISTA DE GOIÁS;GO;2.354 km;2353980;1 dia 4 horas;99808;OK
RS;PIRATINI;SUDESTE RS;RS 4314605;BELA VISTA DE GOIÁS;GO;2.321 km;2321119;1 dia 3 horas;97123;OK
RS;SANTANA DA BOA VISTA;SUDESTE RS;RS 4317004;BELA VISTA DE GOIÁS;GO;2.056 km;2056063;1 dia 2 horas;95196;OK
RS;ARROIO DO PADRE;SUDESTE RS;RS 4301073;BELA VISTA DE GOIÁS;GO;2.215 km;2215495;1 dia 2 horas;93636;OK
RS;CANGUÇU;SUDESTE RS;RS 4304507;BELA VISTA DE GOIÁS;GO;2.253 km;2252654;1 dia 2 horas;94879;OK
RS;CAPÃO DO LEÃO;SUDESTE RS;RS 4304663;BELA VISTA DE GOIÁS;GO;2.258 km;2258100;1 dia 2 horas;95371;OK
RS;CERRITO;SUDESTE RS;RS 4305124;BELA VISTA DE GOIÁS;GO;2.281 km;2280753;1 dia 3 horas;95695;OK
RS;CRISTAL;SUDESTE RS;RS 4306056;BELA VISTA DE GOIÁS;GO;2.141 km;2140919;1 dia 1 hora;89526;OK
RS;MORRO REDONDO;SUDESTE RS;RS 4312450;BELA VISTA DE GOIÁS;GO;2.273 km;2272798;1 dia 3 horas;95432;OK
RS;PEDRO OSÓRIO;SUDESTE RS;RS 4314209;BELA VISTA DE GOIÁS;GO;2.282 km;2281756;1 dia 2 horas;95380;OK
RS;PELOTAS;SUDESTE RS;RS 4314407;BELA VISTA DE GOIÁS;GO;2.237 km;2237412;1 dia 2 horas;93806;OK
RS;SÃO LOURENÇO DO SUL;SUDESTE RS;RS 4318804;BELA VISTA DE GOIÁS;GO;2.178 km;2177784;1 dia 1 hora;90868;OK
RS;TURUÇU;SUDESTE RS;RS 4322327;BELA VISTA DE GOIÁS;GO;2.189 km;2189203;1 dia 1 hora;91230;OK
RS;ARROIO GRANDE;SUDESTE RS;RS 4301305;BELA VISTA DE GOIÁS;GO;2.320 km;2320408;1 dia 3 horas;96990;OK
RS;HERVAL;SUDESTE RS;RS 4307104;BELA VISTA DE GOIÁS;GO;2.368 km;2368269;1 dia 4 horas;99262;OK
RS;JAGUARÃO;SUDESTE RS;RS 4311007;BELA VISTA DE GOIÁS;GO;2.392 km;2391818;1 dia 4 horas;100869;OK
RS;CHUÍ;SUDESTE RS;RS 4305439;BELA VISTA DE GOIÁS;GO;2.495 km;2495442;1 dia 5 horas;103763;OK
RS;RIO GRANDE;SUDESTE RS;RS 4315602;BELA VISTA DE GOIÁS;GO;2.311 km;2310991;1 dia 3 horas;97156;OK
RS;SANTA VITÓRIA DO PALMAR;SUDESTE RS;RS 4317301;BELA VISTA DE GOIÁS;GO;2.477 km;2477284;1 dia 5 horas;103084;OK
RS;SÃO JOSÉ DO NORTE;SUDESTE RS;RS 4318507;BELA VISTA DE GOIÁS;GO;2.151 km;2150550;1 dia 1 hora;90639;OK
SC;ANCHIETA;OESTE CATARINENSE;SC 4200804;BELA VISTA DE GOIÁS;GO;1.474 km;1473882;18 horas 44 minutos;67451;OK
SC;BANDEIRANTE;OESTE CATARINENSE;SC 4202081;BELA VISTA DE GOIÁS;GO;1.508 km;1508467;19 horas 33 minutos;70361;OK
SC;BARRA BONITA;OESTE CATARINENSE;SC 4202099;BELA VISTA DE GOIÁS;GO;1.500 km;1499829;19 horas 22 minutos;69709;OK
SC;BELMONTE;OESTE CATARINENSE;SC 4202156;BELA VISTA DE GOIÁS;GO;1.514 km;1513633;19 horas 35 minutos;70473;OK
SC;DESCANSO;OESTE CATARINENSE;SC 4204905;BELA VISTA DE GOIÁS;GO;1.511 km;1511131;19 horas 35 minutos;70477;OK
SC;DIONÍSIO CERQUEIRA;OESTE CATARINENSE;SC 4205001;BELA VISTA DE GOIÁS;GO;1.433 km;1433149;18 horas 13 minutos;65608;OK
SC;GUARACIABA;OESTE CATARINENSE;SC 4206405;BELA VISTA DE GOIÁS;GO;1.489 km;1488839;19 horas 16 minutos;69333;OK
SC;GUARUJÁ DO SUL;OESTE CATARINENSE;SC 4206603;BELA VISTA DE GOIÁS;GO;1.453 km;1453361;18 horas 34 minutos;66859;OK
SC;IPORÃ DO OESTE;OESTE CATARINENSE;SC 4207650;BELA VISTA DE GOIÁS;GO;1.530 km;1529650;19 horas 53 minutos;71583;OK
SC;ITAPIRANGA;OESTE CATARINENSE;SC 4208401;BELA VISTA DE GOIÁS;GO;1.564 km;1563607;20 horas 27 minutos;73626;OK
SC;MONDAÍ;OESTE CATARINENSE;SC 4211009;BELA VISTA DE GOIÁS;GO;1.554 km;1554097;20 horas 20 minutos;73205;OK
SC;PALMA SOLA;OESTE CATARINENSE;SC 4212007;BELA VISTA DE GOIÁS;GO;1.455 km;1455476;18 horas 35 minutos;66916;OK
SC;PARAÍSO;OESTE CATARINENSE;SC 4212239;BELA VISTA DE GOIÁS;GO;1.520 km;1520035;19 horas 40 minutos;70800;OK
SC;PRINCESA;OESTE CATARINENSE;SC 4214151;BELA VISTA DE GOIÁS;GO;1.472 km;1472329;18 horas 56 minutos;68163;OK
SC;RIQUEZA;OESTE CATARINENSE;SC 4215075;BELA VISTA DE GOIÁS;GO;1.580 km;1579833;20 horas 22 minutos;73318;OK
SC;ROMELÂNDIA;OESTE CATARINENSE;SC 4215208;BELA VISTA DE GOIÁS;GO;1.485 km;1484536;18 horas 50 minutos;67822;OK
SC;SANTA HELENA;OESTE CATARINENSE;SC 4215554;BELA VISTA DE GOIÁS;GO;1.526 km;1525578;19 horas 47 minutos;71220;OK
SC;SÃO JOÃO DO OESTE;OESTE CATARINENSE;SC 4216255;BELA VISTA DE GOIÁS;GO;1.544 km;1544401;20 horas 16 minutos;72977;OK
SC;SÃO JOSÉ DO CEDRO;OESTE CATARINENSE;SC 4216701;BELA VISTA DE GOIÁS;GO;1.470 km;1469536;18 horas 52 minutos;67890;OK
SC;SÃO MIGUEL DO OESTE;OESTE CATARINENSE;SC 4217204;BELA VISTA DE GOIÁS;GO;1.495 km;1494734;19 horas 15 minutos;69289;OK
SC;TUNÁPOLIS;OESTE CATARINENSE;SC 4218756;BELA VISTA DE GOIÁS;GO;1.532 km;1532009;19 horas 53 minutos;71596;OK
SC;ÁGUAS DE CHAPECÓ;OESTE CATARINENSE;SC 4200507;BELA VISTA DE GOIÁS;GO;1.583 km;1583023;20 horas 15 minutos;72926;OK
SC;ÁGUAS FRIAS;OESTE CATARINENSE;SC 4200556;BELA VISTA DE GOIÁS;GO;1.525 km;1524967;19 horas 24 minutos;69834;OK
SC;BOM JESUS DO OESTE;OESTE CATARINENSE;SC 4202578;BELA VISTA DE GOIÁS;GO;1.510 km;1509684;19 horas 11 minutos;69087;OK
SC;CAIBI;OESTE CATARINENSE;SC 4203105;BELA VISTA DE GOIÁS;GO;1.570 km;1570019;20 horas 9 minutos;72560;OK
SC;CAMPO ERÊ;OESTE CATARINENSE;SC 4203501;BELA VISTA DE GOIÁS;GO;1.469 km;1468894;18 horas 28 minutos;66487;OK
SC;CAXAMBU DO SUL;OESTE CATARINENSE;SC 4204103;BELA VISTA DE GOIÁS;GO;1.582 km;1581965;20 horas 15 minutos;72929;OK
SC;CHAPECÓ;OESTE CATARINENSE;SC 4204202;BELA VISTA DE GOIÁS;GO;1.543 km;1543349;19 horas 37 minutos;70616;OK
SC;CORDILHEIRA ALTA;OESTE CATARINENSE;SC 4204350;BELA VISTA DE GOIÁS;GO;1.536 km;1536240;19 horas 24 minutos;69865;OK
SC;CORONEL FREITAS;OESTE CATARINENSE;SC 4204400;BELA VISTA DE GOIÁS;GO;1.519 km;1519286;19 horas 9 minutos;68922;OK
SC;CUNHA PORÃ;OESTE CATARINENSE;SC 4204707;BELA VISTA DE GOIÁS;GO;1.542 km;1542378;19 horas 47 minutos;71248;OK
SC;CUNHATAÍ;OESTE CATARINENSE;SC 4204756;BELA VISTA DE GOIÁS;GO;1.562 km;1561620;20 horas 11 minutos;72678;OK
SC;FLOR DO SERTÃO;OESTE CATARINENSE;SC 4205357;BELA VISTA DE GOIÁS;GO;1.507 km;1506609;19 horas 10 minutos;69024;OK
SC;FORMOSA DO SUL;OESTE CATARINENSE;SC 4205431;BELA VISTA DE GOIÁS;GO;1.475 km;1475214;18 horas 28 minutos;66475;OK
SC;GUATAMBÚ;OESTE CATARINENSE;SC 4206652;BELA VISTA DE GOIÁS;GO;1.562 km;1561531;19 horas 58 minutos;71879;OK
SC;IRACEMINHA;OESTE CATARINENSE;SC 4207759;BELA VISTA DE GOIÁS;GO;1.519 km;1519166;19 horas 31 minutos;70232;OK
SC;IRATI;OESTE CATARINENSE;SC 4207858;BELA VISTA DE GOIÁS;GO;1.488 km;1488085;18 horas 42 minutos;67293;OK
SC;JARDINÓPOLIS;OESTE CATARINENSE;SC 4208955;BELA VISTA DE GOIÁS;GO;1.500 km;1500274;18 horas 57 minutos;68201;OK
SC;MARAVILHA;OESTE CATARINENSE;SC 4210506;BELA VISTA DE GOIÁS;GO;1.525 km;1524523;19 horas 34 minutos;70461;OK
SC;MODELO;OESTE CATARINENSE;SC 4210902;BELA VISTA DE GOIÁS;GO;1.524 km;1523870;19 horas 25 minutos;69922;OK
SC;NOVA ERECHIM;OESTE CATARINENSE;SC 4211405;BELA VISTA DE GOIÁS;GO;1.532 km;1531585;19 horas 33 minutos;70408;OK
SC;NOVA ITABERABA;OESTE CATARINENSE;SC 4211454;BELA VISTA DE GOIÁS;GO;1.557 km;1557141;19 horas 49 minutos;71366;OK
SC;NOVO HORIZONTE;OESTE CATARINENSE;SC 4211652;BELA VISTA DE GOIÁS;GO;1.453 km;1452914;18 horas 15 minutos;65702;OK
SC;PALMITOS;OESTE CATARINENSE;SC 4212106;BELA VISTA DE GOIÁS;GO;1.577 km;1576546;20 horas 17 minutos;73001;OK
SC;PINHALZINHO;OESTE CATARINENSE;SC 4212908;BELA VISTA DE GOIÁS;GO;1.537 km;1537056;19 horas 41 minutos;70832;OK
SC;PLANALTO ALEGRE;OESTE CATARINENSE;SC 4213153;BELA VISTA DE GOIÁS;GO;1.569 km;1568689;20 horas 1 minuto;72040;OK
SC;QUILOMBO;OESTE CATARINENSE;SC 4214201;BELA VISTA DE GOIÁS;GO;1.490 km;1490429;18 horas 45 minutos;67512;OK
SC;SALTINHO;OESTE CATARINENSE;SC 4215356;BELA VISTA DE GOIÁS;GO;1.495 km;1494823;18 horas 57 minutos;68215;OK
SC;SANTA TEREZINHA DO PROGRESSO;OESTE CATARINENSE;SC 4215687;BELA VISTA DE GOIÁS;GO;1.511 km;1510703;19 horas 27 minutos;70011;OK
SC;SANTIAGO DO SUL;OESTE CATARINENSE;SC 4215695;BELA VISTA DE GOIÁS;GO;1.489 km;1489092;18 horas 56 minutos;68162;OK
SC;SÃO BERNARDINO;OESTE CATARINENSE;SC 4215752;BELA VISTA DE GOIÁS;GO;1.465 km;1465440;18 horas 30 minutos;66570;OK
SC;SÃO CARLOS;OESTE CATARINENSE;SC 4216008;BELA VISTA DE GOIÁS;GO;1.567 km;1566937;20 horas 18 minutos;73079;OK
SC;SÃO LOURENÇO DO OESTE;OESTE CATARINENSE;SC 4216909;BELA VISTA DE GOIÁS;GO;1.436 km;1436159;17 horas 55 minutos;64470;OK
SC;SÃO MIGUEL DA BOA VISTA;OESTE CATARINENSE;SC 4217154;BELA VISTA DE GOIÁS;GO;1.501 km;1501299;19 horas 17 minutos;69422;OK
SC;SAUDADES;OESTE CATARINENSE;SC 4217303;BELA VISTA DE GOIÁS;GO;1.550 km;1549721;20 horas 3 minutos;72200;OK
SC;SERRA ALTA;OESTE CATARINENSE;SC 4217550;BELA VISTA DE GOIÁS;GO;1.516 km;1516038;19 horas 14 minutos;69239;OK
SC;SUL BRASIL;OESTE CATARINENSE;SC 4217758;BELA VISTA DE GOIÁS;GO;1.503 km;1502551;19 horas 12 minutos;69109;OK
SC;TIGRINHOS;OESTE CATARINENSE;SC 4217956;BELA VISTA DE GOIÁS;GO;1.517 km;1516700;19 horas 25 minutos;69899;OK
SC;UNIÃO DO OESTE;OESTE CATARINENSE;SC 4218855;BELA VISTA DE GOIÁS;GO;1.505 km;1505327;19 horas 3 minutos;68581;OK
SC;ABELARDO LUZ;OESTE CATARINENSE;SC 4200101;BELA VISTA DE GOIÁS;GO;1.472 km;1471801;18 horas 31 minutos;66642;OK
SC;BOM JESUS;OESTE CATARINENSE;SC 4202537;BELA VISTA DE GOIÁS;GO;1.494 km;1494029;18 horas 51 minutos;67842;OK
SC;CORONEL MARTINS;OESTE CATARINENSE;SC 4204459;BELA VISTA DE GOIÁS;GO;1.476 km;1475687;18 horas 38 minutos;67083;OK
SC;ENTRE RIOS;OESTE CATARINENSE;SC 4205175;BELA VISTA DE GOIÁS;GO;1.501 km;1501482;19 horas 20 minutos;69579;OK
SC;FAXINAL DOS GUEDES;OESTE CATARINENSE;SC 4205308;BELA VISTA DE GOIÁS;GO;1.477 km;1476803;19 horas 7 minutos;68799;OK
SC;GALVÃO;OESTE CATARINENSE;SC 4205605;BELA VISTA DE GOIÁS;GO;1.445 km;1444504;18 horas 21 minutos;66059;OK
SC;IPUAÇU;OESTE CATARINENSE;SC 4207684;BELA VISTA DE GOIÁS;GO;1.483 km;1483397;19 horas 2 minutos;68533;OK
SC;JUPIÁ;OESTE CATARINENSE;SC 4209177;BELA VISTA DE GOIÁS;GO;1.452 km;1452229;18 horas 11 minutos;65487;OK
SC;LAJEADO GRANDE;OESTE CATARINENSE;SC 4209458;BELA VISTA DE GOIÁS;GO;1.526 km;1526391;19 horas 31 minutos;70253;OK
SC;MAREMA;OESTE CATARINENSE;SC 4210555;BELA VISTA DE GOIÁS;GO;1.518 km;1518373;19 horas 20 minutos;69629;OK
SC;OURO VERDE;OESTE CATARINENSE;SC 4211850;BELA VISTA DE GOIÁS;GO;1.498 km;1497583;19 horas 1 minuto;68481;OK
SC;PASSOS MAIA;OESTE CATARINENSE;SC 4212270;BELA VISTA DE GOIÁS;GO;1.426 km;1425533;19 horas 3 minutos;68566;OK
SC;PONTE SERRADA;OESTE CATARINENSE;SC 4213401;BELA VISTA DE GOIÁS;GO;1.447 km;1446730;18 horas 39 minutos;67147;OK
SC;SÃO DOMINGOS;OESTE CATARINENSE;SC 4216107;BELA VISTA DE GOIÁS;GO;1.480 km;1480227;18 horas 40 minutos;67171;OK
SC;VARGEÃO;OESTE CATARINENSE;SC 4219101;BELA VISTA DE GOIÁS;GO;1.466 km;1466294;19 horas 10 minutos;68973;OK
SC;XANXERÊ;OESTE CATARINENSE;SC 4219507;BELA VISTA DE GOIÁS;GO;1.511 km;1511130;19 horas 11 minutos;69048;OK
SC;XAXIM;OESTE CATARINENSE;SC 4219705;BELA VISTA DE GOIÁS;GO;1.528 km;1528495;19 horas 26 minutos;69961;OK
SC;ÁGUA DOCE;OESTE CATARINENSE;SC 4200408;BELA VISTA DE GOIÁS;GO;1.417 km;1417444;18 horas 19 minutos;65956;OK
SC;ARROIO TRINTA;OESTE CATARINENSE;SC 4201604;BELA VISTA DE GOIÁS;GO;1.424 km;1423732;18 horas 28 minutos;66506;OK
SC;CAÇADOR;OESTE CATARINENSE;SC 4203006;BELA VISTA DE GOIÁS;GO;1.384 km;1383973;18 horas 7 minutos;65205;OK
SC;CALMON;OESTE CATARINENSE;SC 4203154;BELA VISTA DE GOIÁS;GO;1.353 km;1353221;17 horas 41 minutos;63654;OK
SC;CAPINZAL;OESTE CATARINENSE;SC 4203907;BELA VISTA DE GOIÁS;GO;1.481 km;1481083;19 horas 34 minutos;70459;OK
SC;CATANDUVAS;OESTE CATARINENSE;SC 4204004;BELA VISTA DE GOIÁS;GO;1.446 km;1446476;18 horas 40 minutos;67195;OK
SC;ERVAL VELHO;OESTE CATARINENSE;SC 4205209;BELA VISTA DE GOIÁS;GO;1.466 km;1466453;19 horas 19 minutos;69560;OK
SC;FRAIBURGO;OESTE CATARINENSE;SC 4205506;BELA VISTA DE GOIÁS;GO;1.445 km;1445484;18 horas 52 minutos;67936;OK
SC;HERVAL D'OESTE;OESTE CATARINENSE;SC 4206702;BELA VISTA DE GOIÁS;GO;1.457 km;1457016;19 horas 19 minutos;69561;OK
SC;IBIAM;OESTE CATARINENSE;SC 4206751;BELA VISTA DE GOIÁS;GO;1.467 km;1466615;19 horas 37 minutos;70606;OK
SC;IBICARÉ;OESTE CATARINENSE;SC 4206801;BELA VISTA DE GOIÁS;GO;1.454 km;1454303;18 horas 59 minutos;68330;OK
SC;IOMERÊ;OESTE CATARINENSE;SC 4207577;BELA VISTA DE GOIÁS;GO;1.443 km;1443388;18 horas 49 minutos;67743;OK
SC;JABORÁ;OESTE CATARINENSE;SC 4208609;BELA VISTA DE GOIÁS;GO;1.454 km;1453708;18 horas 55 minutos;68123;OK
SC;JOAÇABA;OESTE CATARINENSE;SC 4209003;BELA VISTA DE GOIÁS;GO;1.447 km;1446924;18 horas 57 minutos;68246;OK
SC;LACERDÓPOLIS;OESTE CATARINENSE;SC 4209201;BELA VISTA DE GOIÁS;GO;1.462 km;1462345;19 horas 12 minutos;69122;OK
SC;LEBON RÉGIS;OESTE CATARINENSE;SC 4209706;BELA VISTA DE GOIÁS;GO;1.423 km;1423315;18 horas 38 minutos;67071;OK
SC;LUZERNA;OESTE CATARINENSE;SC 4210035;BELA VISTA DE GOIÁS;GO;1.439 km;1439185;18 horas 41 minutos;67255;OK
SC;MACIEIRA;OESTE CATARINENSE;SC 4210050;BELA VISTA DE GOIÁS;GO;1.414 km;1414248;18 horas 26 minutos;66362;OK
SC;MATOS COSTA;OESTE CATARINENSE;SC 4210704;BELA VISTA DE GOIÁS;GO;1.337 km;1336599;17 horas 26 minutos;62777;OK
SC;OURO;OESTE CATARINENSE;SC 4211801;BELA VISTA DE GOIÁS;GO;1.480 km;1479726;19 horas 30 minutos;70211;OK
SC;PINHEIRO PRETO;OESTE CATARINENSE;SC 4213005;BELA VISTA DE GOIÁS;GO;1.441 km;1441473;19 horas 5 minutos;68683;OK
SC;RIO DAS ANTAS;OESTE CATARINENSE;SC 4214409;BELA VISTA DE GOIÁS;GO;1.408 km;1407809;18 horas 29 minutos;66554;OK
SC;SALTO VELOSO;OESTE CATARINENSE;SC 4215406;BELA VISTA DE GOIÁS;GO;1.422 km;1421985;18 horas 32 minutos;66720;OK
SC;TANGARÁ;OESTE CATARINENSE;SC 4217907;BELA VISTA DE GOIÁS;GO;1.462 km;1462207;19 horas 49 minutos;71369;OK
SC;TREZE TÍLIAS;OESTE CATARINENSE;SC 4218509;BELA VISTA DE GOIÁS;GO;1.427 km;1427261;18 horas 41 minutos;67261;OK
SC;VARGEM BONITA;OESTE CATARINENSE;SC 4219176;BELA VISTA DE GOIÁS;GO;1.440 km;1439650;18 horas 39 minutos;67156;OK
SC;VIDEIRA;OESTE CATARINENSE;SC 4219309;BELA VISTA DE GOIÁS;GO;1.428 km;1428443;18 horas 53 minutos;67977;OK
SC;ALTO BELA VISTA;OESTE CATARINENSE;SC 4200754;BELA VISTA DE GOIÁS;GO;1.497 km;1497108;19 horas 32 minutos;70294;OK
SC;ARABUTÃ;OESTE CATARINENSE;SC 4201273;BELA VISTA DE GOIÁS;GO;1.495 km;1494837;19 horas 35 minutos;70521;OK
SC;ARVOREDO;OESTE CATARINENSE;SC 4201653;BELA VISTA DE GOIÁS;GO;1.532 km;1532383;20 horas 16 minutos;72931;OK
SC;CONCÓRDIA;OESTE CATARINENSE;SC 4204301;BELA VISTA DE GOIÁS;GO;1.472 km;1472302;19 horas 11 minutos;69064;OK
SC;IPIRA;OESTE CATARINENSE;SC 4207601;BELA VISTA DE GOIÁS;GO;1.510 km;1510200;19 horas 50 minutos;71400;OK
SC;IPUMIRIM;OESTE CATARINENSE;SC 4207700;BELA VISTA DE GOIÁS;GO;1.477 km;1477483;19 horas 34 minutos;70445;OK
SC;IRANI;OESTE CATARINENSE;SC 4207809;BELA VISTA DE GOIÁS;GO;1.436 km;1435531;18 horas 39 minutos;67148;OK
SC;ITÁ;OESTE CATARINENSE;SC 4208005;BELA VISTA DE GOIÁS;GO;1.514 km;1514325;19 horas 47 minutos;71243;OK
SC;LINDÓIA DO SUL;OESTE CATARINENSE;SC 4209854;BELA VISTA DE GOIÁS;GO;1.464 km;1463684;19 horas 8 minutos;68852;OK
SC;PAIAL;OESTE CATARINENSE;SC 4211876;BELA VISTA DE GOIÁS;GO;1.569 km;1568795;20 horas 30 minutos;73773;OK
